﻿spotifyURI,trackName,artistName,albumName,discNumber,trackNumber,trackDuration,addedBy,addedAt
"spotify:track:5hfzW7LG97Hxv62HHUKgaj","Lotus Flower (Jacques Greene Rmx)","Radiohead","TKOL RMX 1234567","1","2","429946","spotify:user:johanbrook","2016-12-14T02:10:17Z"
"spotify:track:01ZpFhrMMqKPVCwyqXneVp","True Love Waits","Radiohead","A Moon Shaped Pool","1","11","283463","spotify:user:johanbrook","2016-12-14T02:17:30Z"
"spotify:track:0hnX1skKZj766tzgFoN2Sb","L'amour parfait","Yelle","L'amour parfait - EP","1","1","234993","spotify:user:johanbrook","2016-12-22T15:16:00Z"
"spotify:track:2p6LQRALG9o3qKq8gOWX9f","Aaron","Paul Kalkbrenner","Berlin Calling (The Soundtrack by Paul Kalkbrenner)","1","1","353813","spotify:user:johanbrook","2016-12-27T12:59:02Z"
"spotify:track:7t8kJbNix2v6yTFtdTSzKk","Pray the Light","Faces on TV","Traveling Blind","1","5","222572","spotify:user:johanbrook","2017-01-05T13:00:03Z"
"spotify:track:1EdhdqFSYM05MAIelPe0gF","Juan Sant","Ela Minus","Juan Sant","1","1","155175","spotify:user:johanbrook","2017-01-24T11:59:23Z"
"spotify:track:0UWkGzaGPNhL4YysdDwpge","So Good","Alejandro","Alejandro","1","1","198750","spotify:user:johanbrook","2017-01-24T15:18:35Z"
"spotify:track:56xC1LBJr1vk7tlEdJbGAY","Wet My Tongue","Feel Freeze","Future Emotions in a Digital Heart","1","1","193360","spotify:user:johanbrook","2017-02-06T18:42:18Z"
"spotify:track:0AHJWgA2mLYz2iFVwbCeod","Chosen","Blood Orange","Cupid Deluxe","1","6","404480","spotify:user:johanbrook","2017-02-06T22:32:25Z"
"spotify:track:7frfFxN8rl8Aq9n7jH7qrJ","Forever Young (feat. Julien Kellen)","Danny Darko, Julien Kellen","Forever Young (feat. Julien Kellen)","1","1","218181","spotify:user:johanbrook","2017-02-07T22:38:23Z"
"spotify:track:4fwfXAd3yOegGTUdvfUkyq","Come to Me","Digalaux","Come to Me","1","1","159280","spotify:user:johanbrook","2017-02-19T17:13:42Z"
"spotify:track:2yQfStJAk03iQGSaoGZWhC","Apollo-Soyuz","moon:and:6","Apollo-Soyuz","1","1","246234","spotify:user:johanbrook","2017-02-19T17:17:12Z"
"spotify:track:45wGBZ7mc32uF2SwUAt2T5","Woman (Radio Edit)","Digalaux","Woman (Radio Edit)","1","1","231435","spotify:user:johanbrook","2017-02-19T17:23:18Z"
"spotify:track:0rfN0z7EbNCcU585sEIzhY","Flee","Digalaux","Imaginary Express","1","4","253400","spotify:user:johanbrook","2017-02-19T17:37:20Z"
"spotify:track:5BXBi5pLeJhblMVH2ltjpl","Computer Love - 2009 Remaster","Kraftwerk","Computer World (2009 Remastered Version)","1","5","439440","spotify:user:johanbrook","2017-02-19T18:36:34Z"
"spotify:track:17C94A8zgqjRHQlVD5FZWa","Bells","The Naked And Famous","No Light","1","6","231693","spotify:user:johanbrook","2017-03-01T01:19:01Z"
"spotify:track:3AkW5Ua1SR2ROUp0Hh1LPE","An Die","Doombird","Cygnus","1","1","245759","spotify:user:johanbrook","2017-03-02T11:03:36Z"
"spotify:track:6puZYg2o3U51uqOzhcFtfr","Dream Machine","Tokio Hotel","Dream Machine","1","6","275222","spotify:user:johanbrook","2017-03-03T10:03:13Z"
"spotify:track:2SMzlJMACEClb4c97zQlAh","Never Ever - Yotto Remix","Röyksopp, Susanne Sundfør, Yotto","Never Ever (Yotto Remix)","1","1","482986","spotify:user:johanbrook","2017-03-03T10:36:49Z"
"spotify:track:1qcyw35R6PiMBYfSSK7gDm","Say It (feat. Tove Lo) [Illenium Remix]","Flume, Tove Lo, ILLENIUM","Say It (feat. Tove Lo) [Illenium Remix]","1","1","267200","spotify:user:johanbrook","2017-03-04T13:28:23Z"
"spotify:track:1BHhJGkTwkadFOL13aNRpb","Hyperspace Bypass","Vogon Poetry","The Prefect Stories","1","6","308135","spotify:user:johanbrook","2017-03-07T22:25:16Z"
"spotify:track:1QuNpOl0nZ0KduF4rSajVk","High Feeling","Flap Jack, Luke York","High Feeling","1","1","212727","spotify:user:johanbrook","2017-03-07T22:33:50Z"
"spotify:track:4TwkLbuXkTkAfKgTEY8EGK","Jazzin","Flat Jack, Flap Jack","Jazzin","1","1","199248","spotify:user:johanbrook","2017-03-07T22:35:54Z"
"spotify:track:50Dfp4PZQqvXLlniASKpTY","Obvs","Jamie xx","In Colour","1","4","231039","spotify:user:johanbrook","2017-03-20T18:55:45Z"
"spotify:track:1TXWZUtQXSoJaXGq7JoqDT","So Fresh","Death Team","So Fresh","1","1","215233","spotify:user:johanbrook","2017-03-20T21:18:15Z"
"spotify:track:6eGORj03BySJ8Ge17CbdoF","Failed Exams","Laxcity","Laxcity","1","6","190197","spotify:user:johanbrook","2017-04-06T19:48:55Z"
"spotify:track:2jwc7czRortvzSg9HSKdKB","Prime Operator","Mitch Murder","The Real Deal","1","5","235650","spotify:user:johanbrook","2017-04-06T19:56:07Z"
"spotify:track:2qIX2RvAbAvZ4VwGPmbhE3","Drone Bomb Me","ANOHNI","HOPELESSNESS","1","1","250977","spotify:user:johanbrook","2017-04-20T15:30:30Z"
"spotify:track:5fVEmJKxh3iBpx1R2KzoX7","Dancing On My Own - Chew Fu Remix","Robyn","Dancing On My Own - Remixes","1","4","305760","spotify:user:johanbrook","2017-04-26T19:40:36Z"
"spotify:track:3eyIzLOtHWmwpp32ZYNJqT","Fantastic Damage - Extended","Marco V","Fantastic Damage / Environmental Solution / The Miracles Of Life","1","1","428426","spotify:user:johanbrook","2017-04-28T08:48:35Z"
"spotify:track:0qPfT1AakfNnSCYtVYIP3X","Murakami","Made in Heights","Without My Enemy What Would I Do","1","3","258711","spotify:user:johanbrook","2017-05-09T21:42:10Z"
"spotify:track:52ojopYMUzeNcudsoz7O9D","New Person, Same Old Mistakes","Tame Impala","Currents","1","13","363240","spotify:user:johanbrook","2017-05-09T21:49:44Z"
"spotify:track:7lYbLtqdpNInA2F16OMmOq","Anything's Possible (feat. Lotti) - Sweater Beats Remix","Kastle, Lotti","Anything's Possible (feat. Lotti) - Single","1","2","215250","spotify:user:johanbrook","2017-05-11T08:28:36Z"
"spotify:track:6koNRjWEGdoXf4gnJSBg4L","Your Love Feels","Ruff Sqwad","White Label Classics","1","7","230000","spotify:user:johanbrook","2017-05-11T21:54:51Z"
"spotify:track:3N0eGNacYBQS4HnxWtMRC0","Feeling so Real - Wolfram Remix","Moby, Wolfram","Feeling so Real (Wolfram Remix)","1","1","352757","spotify:user:johanbrook","2017-05-16T20:24:44Z"
"spotify:track:7rB1KvZwtUEDy1Vk8CPq9T","Influence - TM88 - Taylor Gang Remix","Tove Lo, Wiz Khalifa, Tm88","Influence (TM88 - Taylor Gang Remix)","1","1","267619","spotify:user:johanbrook","2017-05-16T21:02:16Z"
"spotify:track:0J4UUKvw1lgqt8TjmnZRIn","Keep the Streets Empty For Me","Fever Ray","Fever Ray","1","9","339706","spotify:user:johanbrook","2017-05-22T08:38:42Z"
"spotify:track:6RCjXBBslkXmzZxOslZGlv","Play","iamamiwhoami","Kin","1","4","314839","spotify:user:johanbrook","2017-05-26T08:00:44Z"
"spotify:track:0h0smRHEjrkSFUhNWQh8SR","Coolverine","Mogwai","Coolverine","1","1","376706","spotify:user:johanbrook","2017-05-30T10:41:39Z"
"spotify:track:3E7GxklnEwyOHYQ02AA6bj","Twice - Ken-Do Remix","Little Dragon, Ken-Do","Twice (Ken-Do Remix)","1","1","435122","spotify:user:johanbrook","2017-05-30T11:51:02Z"
"spotify:track:4tkLos7zztXT7CVc7XrSF1","Safe and Sound","ADUSTIO","Safe and Sound","1","1","222089","spotify:user:johanbrook","2017-06-15T09:36:35Z"
"spotify:track:5gB1WMRaKqLwX8L7Qy6sAV","Big Picture - SG Lewis Remix","London Grammar, SG Lewis","Big Picture","1","1","348306","spotify:user:johanbrook","2017-06-27T09:41:25Z"
"spotify:track:1pqOdQkmYdM7AUM1q3L1mN","Late Night","ODESZA","Late Night","1","1","228154","spotify:user:johanbrook","2017-06-27T11:13:23Z"
"spotify:track:12Lv5SHoJBHJWjP2119hWt","Memories","Follin","Follin","1","1","279100","spotify:user:johanbrook","2017-07-20T13:39:17Z"
"spotify:track:3ieFiBzm66bZK8EwB1YNQY","In Cold Blood - Baauer Remix","alt-J, Baauer","In Cold Blood (Baauer Remix)","1","1","171373","spotify:user:johanbrook","2017-07-30T09:40:54Z"
"spotify:track:0qfWR7sR03qMOCFdJGVUkS","DONKER MAG - Instrumental","Die Antwoord","MADE BY GOD (Chapter III)","1","11","198431","spotify:user:johanbrook","2017-07-30T09:51:01Z"
"spotify:track:0DwXKjnuCmtQWt6U1pK0ce","Flames","Karl X Johan","Flames","1","1","304500","spotify:user:johanbrook","2017-09-04T08:36:31Z"
"spotify:track:4Sfbn2tFakLe2fLUTJpNXo","18 Frames","Non-Functional Harmony","Introducing N.F.H.","1","2","602293","spotify:user:johanbrook","2017-09-07T06:08:49Z"
"spotify:track:2MHCBnRJ6Sg8TWqUROh9VG","Heads, Hearts, Voices, Fists","Non-Functional Harmony","Mobilise / Heads, Hearts, Voices, Fists","1","2","431843","spotify:user:johanbrook","2017-09-07T06:41:10Z"
"spotify:track:1zyMwU1NtRDkuQWthUbGsL","Thin Floors And Tall Ceilings","ODESZA","A Moment Apart","1","12","178307","spotify:user:johanbrook","2017-09-08T09:09:45Z"
"spotify:track:3VXrpkM94UBgL4voR20tZq","Everything At Your Feet (feat. The Chamanas)","ODESZA, The Chamanas","A Moment Apart","1","9","208017","spotify:user:johanbrook","2017-09-12T11:46:36Z"
"spotify:track:06BoKUwRoskASDa4Aha5xM","Baptism","Crystal Castles","Crystal Castles (II)","1","4","252933","spotify:user:johanbrook","2017-09-22T12:32:42Z"
"spotify:track:3q2yH1T78FptWtAmCpQlrG","Untrust Us","Crystal Castles","Crystal Castles","1","1","186373","spotify:user:johanbrook","2017-09-22T12:52:24Z"
"spotify:track:54kD0yBfIVHkqSjGGmPMB1","Serak","Recondite","Think Twice","1","2","447773","spotify:user:johanbrook","2017-09-26T11:33:58Z"
"spotify:track:5XBLYs5LvBs2ozTcXoKise","Think Twice","Recondite","Think Twice","1","1","390432","spotify:user:johanbrook","2017-09-26T17:44:15Z"
"spotify:track:0hEBSc5SuSU3bOh88Zl6al","Neon Snakes","Fontän","Winterhwila","1","7","230720","spotify:user:johanbrook","2017-10-02T12:52:10Z"
"spotify:track:0cok4eTJQoG3O7egNOKv6g","Bardo","Fontän","Fontän","1","4","434926","spotify:user:johanbrook","2017-10-02T12:55:56Z"
"spotify:track:2SbYkYrFpLIjmVvaErYHUI","Mangsebung","Fontän","Fontän","1","1","510269","spotify:user:johanbrook","2017-10-02T13:07:11Z"
"spotify:track:6htXDzTZwtIEW6104jVENJ","Gliese 581g","Genius Of Time","Gliese 581g","1","1","623362","spotify:user:johanbrook","2017-10-11T13:12:23Z"
"spotify:track:2NW4R8ucvfDrmMTkRHYqn2","Gold Baby","MONA","Gold Baby","1","1","249923","spotify:user:johanbrook","2017-10-20T10:10:27Z"
"spotify:track:74tst9V6Ld8Og4Te6YkGNR","Your Own Company","Laxcity","Your Own Company","1","1","192020","spotify:user:johanbrook","2017-10-25T08:12:32Z"
"spotify:track:2JCbm6J8otr4PzkIDuwgyk","Santa María (Del Buen Ayre) [Aaron Jerome Final SBTRKT Remix]","Gotan Project, Aaron Jerome, SBTRKT","Club Secreto, Vol. 2","1","1","270236","spotify:user:johanbrook","2017-11-01T13:10:11Z"
"spotify:track:1tcDRolz4qwYVfycZ1PUmo","Hayling","FC Kahuna","Machine Says Yes","1","1","407986","spotify:user:johanbrook","2017-11-01T13:35:30Z"
"spotify:track:0GCr34G7GoGu5eo0VXHoQb","Lips (Edu Imbernon Remix)","The xx, Edu Imbernon","Lips (Edu Imbernon Remix)","1","1","435967","spotify:user:johanbrook","2017-12-01T12:11:28Z"
"spotify:track:6smJCC2En1iEuN3b9ZQnLX","Slomo","Slowdive","Slowdive","1","1","413171","spotify:user:johanbrook","2017-12-04T17:35:40Z"
"spotify:track:20ztml2STRF7Sq1UaBB6ox","Future Club","Perturbator","Dangerous Days","1","4","289186","spotify:user:johanbrook","2017-12-08T14:39:50Z"
"spotify:track:4smnlSoB45rmAGV2hDdY5g","Takeoff","Starcop","Galaxy","1","1","159310","spotify:user:johanbrook","2017-12-08T14:51:52Z"
"spotify:track:6cO9ZuQcx4kT3bk15jKmnF","You Take My Breath Away","The Knife","Deep Cuts","1","8","267440","spotify:user:johanbrook","2017-12-11T15:13:14Z"
"spotify:track:2t0zNFqH1VqCdl0VViiCjU","Spinner","Franck Martin","Binary Trees","1","12","192000","spotify:user:johanbrook","2017-12-12T21:08:20Z"
"spotify:track:0gxkL5gBYTmY7TuATuXIQe","Zen Out","RRAREBEAR","Relief","1","8","203500","spotify:user:johanbrook","2017-12-15T09:12:29Z"
"spotify:track:0Brf1s65f8eekORKK9gpe4","Adieu, Pt. II","Tchami","Revelations EP","1","6","252413","spotify:user:johanbrook","2017-12-15T09:27:35Z"
"spotify:track:1q3gatjd7pp44l15j0w53P","Turquoise","RRAREBEAR","Relief","1","2","243853","spotify:user:johanbrook","2017-12-15T09:27:56Z"
"spotify:track:0rw2XlX6mdobQypmzstPFa","Can't See Your Face Anymore","Swan Lingo","Can't See Your Face Anymore","1","1","198000","spotify:user:johanbrook","2018-01-12T12:15:12Z"
"spotify:track:3tk8TKZzI72E985AiHJjXU","The Good Bird Singin' in the Twilight Tree","The Gentleman Losers","Permanently Midnight","1","3","350161","spotify:user:johanbrook","2018-01-12T12:26:31Z"
"spotify:track:5aGza4yWM73FrINgyMQFA9","Hallogallo","NEU!","NEU!","1","1","607426","spotify:user:johanbrook","2018-01-22T13:06:59Z"
"spotify:track:7AobKZMLRUEkm1U3iClemN","Deep Inside","GusGus","Arabian Horse","1","3","292664","spotify:user:johanbrook","2018-02-02T14:33:57Z"
"spotify:track:2QsgqAZ4SwuipP30znNeof","Crossfade - Maceo Plex Mix","GusGus","Crossfade Remixe","1","1","453973","spotify:user:johanbrook","2018-02-02T14:34:01Z"
"spotify:track:0zXl2iYV8RycbgAyjv1vo5","Surface","Substrates","Lethean","1","2","416413","spotify:user:johanbrook","2018-02-06T17:44:49Z"
"spotify:track:7gd4pnceATlpWeHttudv4i","Building Steam With A Grain Of Salt","DJ Shadow","Endtroducing (Deluxe Edition)","1","2","401400","spotify:user:johanbrook","2018-02-20T14:45:36Z"
"spotify:track:4SMBYxJDFtBlBNJgqzxiui","Lemon Glow","Beach House","Lemon Glow","1","1","244946","spotify:user:johanbrook","2018-05-02T15:24:23Z"
"spotify:track:0dOu1ovssLjGMuXPRtN7Eq","Lovely Blonde","Sébastien Tellier","A Girl Is a Gun (Music from the Original Series)","1","4","200546","spotify:user:johanbrook","2018-05-02T15:42:59Z"
"spotify:track:0itnOxZv0jVH0E6PaV02RR","Heterotopia (feat. Yelle)","Oliver, Yelle","Full Circle","1","13","224013","spotify:user:johanbrook","2018-05-02T16:17:18Z"
"spotify:track:5oBvdsCtRjqXk0u5DF7s6X","Stereo7 - Original Mix","747","Alien Alien EP","1","3","468398","spotify:user:johanbrook","2018-05-04T08:23:23Z"
"spotify:track:3V7NilUDcgW1d0J4Mn8Wy8","Everything Connected - Edit","Jon Hopkins","Singularity","2","2","352457","spotify:user:johanbrook","2018-05-09T08:56:17Z"
"spotify:track:1pZLRkzmhVCNMtvsSNq4Bp","Horizon - Poolside Remix","Tycho, Poolside","Horizon (Poolside Remix)","1","1","351428","spotify:user:johanbrook","2018-05-17T09:24:07Z"
"spotify:track:0GN3fXUdsTHeUg50xfDS0V","Sugar for the Pill","Slowdive","Slowdive","1","4","270918","spotify:user:johanbrook","2018-05-23T14:45:00Z"
"spotify:track:1G79vIY7FPXPjBj9cpweZD","Miracle","CHVRCHES","Love Is Dead","1","7","188251","spotify:user:johanbrook","2018-05-25T08:02:05Z"
"spotify:track:6hi6A5SUPt8YaZJHbFnfLP","Trust in Me - Idris Elba Easy Tiger Remix","Scarlett Johansson","The Jungle Book: The Idris Elba Easy Tiger Remixes","1","1","380188","spotify:user:johanbrook","2018-05-28T12:07:22Z"
"spotify:track:2dDTKI914CYlPdO6UUrESQ","Rainmaker","Recondite","Rainmaker EP","1","2","398186","spotify:user:johanbrook","2018-06-08T11:37:25Z"
"spotify:track:1RhUKFzpYWouxI0LSeDQRT","Finger Slapper","Aota","Nuh Uh","1","1","165528","spotify:user:johanbrook","2018-06-26T19:01:45Z"
"spotify:track:4RGr7a2cPLi9qEInBbxGNz","I Call Her","Matthew Law, Seven Davis Jr.","I Call Her","1","1","304937","spotify:user:johanbrook","2018-08-20T18:28:13Z"
"spotify:track:5ogtb9bGQoH8CjZNxmbNHR","Huggin & Kissin","Big Black Delta","Big Black Delta (Deluxe)","1","3","265746","spotify:user:johanbrook","2018-08-20T18:30:58Z"
"spotify:track:72jPeacvA1YEdFDHa4NAYl","Lyla","Ess√°y","Ocarina EP","1","2","326381","spotify:user:johanbrook","2018-08-28T07:27:11Z"
"spotify:track:3DXYe6cnA6f7anYdyTEckI","How I Feel (20Syl Remix)","PLPS","How I Feel","1","3","196571","spotify:user:johanbrook","2018-08-28T08:14:15Z"
"spotify:track:6Ns2JyCa5xtANadq8gJ67u","Ms. Ho","Onra","Chinoiseries pt 2","1","21","116758","spotify:user:johanbrook","2018-08-28T08:17:08Z"
"spotify:track:4RTBmaiLWdsQ8yUS5lvcR6","Not So Much","Axel Boman","Holy Love","1","3","246480","spotify:user:johanbrook","2018-08-28T09:43:18Z"
"spotify:track:1LMmtQcanJ1SQ6GB08NZsR","Little Voices","Lane 8","Little Voices","1","1","399360","spotify:user:johanbrook","2018-08-28T10:05:29Z"
"spotify:track:40jYYWNo2ibZdPcLsCT3Ys","Companions","Amtrac","Companions","1","1","427377","spotify:user:johanbrook","2018-08-28T10:37:20Z"
"spotify:track:5BMVd7FxgnQ5mqKCEGdDqe","Township Funk","Dj Mujava","Township Funk","1","1","349480","spotify:user:johanbrook","2018-08-29T07:49:17Z"
"spotify:track:2OnT0LCRjUJECyW2yWHaXI","Tarantula - Original Mix","Pleasurekraft","Space Ibiza","1","6","394838","spotify:user:johanbrook","2018-08-29T13:32:42Z"
"spotify:track:07fB2SZNaI4otc0eqMhJWN","Home","Maribou State","Portraits","1","1","195861","spotify:user:johanbrook","2018-08-29T21:17:16Z"
"spotify:track:2qLA4NYmsnD2wKOWPGNojn","Trails","Mano Le Tough","Trails","1","7","353506","spotify:user:johanbrook","2018-08-29T22:17:14Z"
"spotify:track:4BHBIqIdG0aQj30TBB6CUI","Faces","The Blaze","Faces","1","1","237773","spotify:user:johanbrook","2018-09-25T12:22:18Z"
"spotify:track:0eEI5ZCYJQwgwQWqGoXT3v","Diamond Veins (feat. Sarah Rebecca)","French 79, Sarah Rebecca","Olympic","1","4","240120","spotify:user:johanbrook","2018-09-25T12:54:11Z"
"spotify:track:2yCZCfUk5N0HH9RER62rOz","Looking For Love","Chromatics","Looking For Love","1","1","330906","spotify:user:johanbrook","2018-10-16T09:18:16Z"
"spotify:track:6KuyQ1rcKhkQkL6rTE6AQ3","Tick Of The Clock (Extended Overdrive)","Chromatics","Tick Of The Clock","1","3","564602","spotify:user:johanbrook","2018-10-16T09:24:28Z"
"spotify:track:13JS6G2U5exesvLwD0tqMu","OMG!!! - Mila Dietrich Remix","Yelle, Mila Dietrich","OMG!!! (+Remixes)","1","3","249437","spotify:user:johanbrook","2018-10-22T12:28:35Z"
"spotify:track:6aUt2AoHGLD60T3SOxc34l","Send To Robin Immediately","Robyn","Honey","1","5","239712","spotify:user:johanbrook","2018-10-28T10:13:38Z"
"spotify:track:2uiuQjc7G5PKlQfmJiFBUf","Beach2k20","Robyn","Honey","1","8","329450","spotify:user:johanbrook","2018-10-28T10:28:13Z"
"spotify:track:4kOy7M6eT5kYJCZxh0c6Lh","The Rip","Portishead","Third","1","4","270960","spotify:user:johanbrook","2018-11-13T08:54:44Z"
"spotify:track:1k1mwzEcb4Hi26NAzDM51l","stubborn","Carl Storm","stubborn","1","1","97600","spotify:user:johanbrook","2018-11-24T12:38:21Z"
"spotify:track:2WcrVcSLUhGwvlZOz6MygK","love me plz","Carl Storm","love me plz","1","1","98630","spotify:user:johanbrook","2019-01-08T09:54:04Z"
"spotify:track:10P6Wb4k29EI4TqAihgzPA","Glimpse Of Love - Nightwave 6am Remix","Franz Ferdinand, Nightwave","Glimpse Of Love (Nightwave 6am Remix)","1","1","290514","spotify:user:johanbrook","2019-01-08T10:54:05Z"
"spotify:track:4qtRFeSNmIeQ1jlLciS2qX","Over The Ice","The Field","From Here We Go Sublime","1","1","416000","spotify:user:johanbrook","2019-01-24T15:45:27Z"
"spotify:track:2FSlVvluuYjufiR7nlptwz","A Paw In My Face","The Field","From Here We Go Sublime","1","2","324880","spotify:user:johanbrook","2019-01-24T15:45:45Z"
"spotify:track:5S0ub9cS9JNRwScFDZvv7C","Aamon","Stockholm Noir","Div","1","1","521601","spotify:user:johanbrook","2019-01-24T15:49:54Z"
"spotify:track:30Q8z8c0gQ5sg3GWjMbx9j","Hopeless Dreams","Stockholm Noir","Hopeless Dreams","1","1","188569","spotify:user:johanbrook","2019-01-30T09:32:42Z"
"spotify:track:4C2vliOPlcMPRMfceLqsKh","Cupa Cupa","Parra for Cuva","Paspatou","1","4","365391","spotify:user:johanbrook","2019-03-26T10:53:15Z"
"spotify:track:4CXTRgewm4sbU3z9j77ZmK","Changes","Philipp Kempnich, Marius Drescher","Changes","1","1","459564","spotify:user:johanbrook","2019-05-13T13:15:15Z"
"spotify:track:7rstN1ErCvGh1rajD5u7G5","Death of a Butterfly - Original Mix","PHCK","Summer Sampler 2017","1","3","465261","spotify:user:johanbrook","2019-05-14T20:52:42Z"
"spotify:track:1uXUZfJykefWuwj9VtyxIq","Trauma - Worakls Remix","N'to, Worakls","Hungry 5 (The Best of 5 Years)","1","3","600121","spotify:user:johanbrook","2019-05-14T21:57:34Z"
"spotify:track:7qu2mqGg6K5z5yU8u8EFxq","Viserion - Kas:st Remix","Marco Bailey, KAS:ST","Acid Dragon EP","1","3","386103","spotify:user:johanbrook","2019-05-23T06:58:18Z"
"spotify:track:3nGly0DR7V8qAQtKsGDuoR","A Man Is No Island","Dubiosity, Pjotr G","A Man Is No Island EP","1","1","436823","spotify:user:johanbrook","2019-05-23T07:31:43Z"
"spotify:track:1zoQsi53rUb67HEo5Kl5DB","Think Differently - Instrumental","Wu-Tang Clan","Wu-Tang Meets The Indie Culture Instrumentals","1","4","278893","spotify:user:johanbrook","2019-05-24T07:21:34Z"
"spotify:track:7zsKyDa5S2xRTrk17dqika","Wilmot","The Sabres Of Paradise","Haunted Dancehall","1","6","452800","spotify:user:johanbrook","2019-06-10T13:06:09Z"
"spotify:track:4WJedqifAie0qxgHd1O52P","Little Heathen","Pleasure Nature","Little Heathen","1","1","305229","spotify:user:johanbrook","2019-06-24T09:37:06Z"
"spotify:track:7f6jeeSgmiEWEnhBNdC5WH","Allowance","Isolée","Allowance","1","1","407751","spotify:user:johanbrook","2019-07-01T08:33:10Z"
"spotify:track:3GdNxGKaKcMoy9BbJI1CGR","Finder","Moderat","III (Instrumentals)","1","3","319546","spotify:user:johanbrook","2019-07-29T10:33:17Z"
"spotify:track:7CMEfunVV7zepVgJpVUEVE","Miami's Finest","VHS Dreams","VHS Dreams EP","1","1","227801","spotify:user:johanbrook","2019-07-29T13:34:33Z"
"spotify:track:6AFisQzZCIkBYv6JcE6exg","Eye Nyam Nam'A'Mensuro - Henrik Schwarz Blend","Ebo Taylor, Pat Thomas, Henrik Schwarz","Eye Nyam Nam'A'Mensuro (Henrik Schwarz Mixes)","1","1","563866","spotify:user:johanbrook","2019-07-29T15:21:43Z"
